name;companyid;ifgenerated
Re pllc s. en c.;15994;1
Re qk gie;15994;1
Re Carroll;15994;0
RE lllp s.r.o. SR;15994;1
Re;15994;1
Dongguan Da Ling Shan Kumquat Emerging Toys Co., Ltd.;15995;0
Dongguan Da Ling Shan Kumquat pllc zat;15995;1
Dongguan Da Ling Shan adsitz;15995;1
Dongguan Da Ling Shan Kumquat;15995;1
Dongguan Da LING Shan AR;15995;1
Sempertrans Usa ses. s.c.s. FK;15996;1
Sempertrans Usa s.c.a. d.n.o.;15996;1
Sempertrans Usa Llc;15996;0
Sempertrans Usa;15996;1
Sempertrans Usa sep;15996;1
Banco snc l.l.p.;15997;1
Banco secs pllc gp;15997;1
Banco akc. spol. p.l.l.c.;15997;1
Banco;15997;1
Banco Dominicano;15997;0
T R G Mtius Ltd.;15998;0
T R G ultd ultd HN;15998;1
T R G nl s. de r.l.;15998;1
T R G;15998;1
T R o.d.;15998;1
Khurram And Sons;15999;0
Khurram And spol. s r.o.;15999;1
Khurram And gmbh s.c.s. Namibia;15999;1
Khurram And;15999;1
Khurram And cpt;15999;1
WIN SOON INC. Morocco;16000;1
Win Soon Inc.;16000;1
Win Soon Inc. s.a.s.;16000;1
Win Soon Inc. ltda;16000;1
Win Soon Inc. Dba Epoca;16000;0
Ricarbus xk kgaa;16001;1
Ricarbus sicav scop;16001;1
Ricarbus Srl;16001;0
Ricarbus;16001;1
Ricarbus vof l.l.l.p.;16001;1
Peoples;16002;1
Peoples Cartage;16002;0
Peoples secs;16002;1
Peoples pt j.t.d.;16002;1
PEOPLES t:mi e.u.;16002;1
Avk International cvoa;16003;1
Avk International;16003;1
Avk International srl. sa;16003;1
Avk International ltd;16003;1
Avk International A/S St;16003;0
Fm Denim Co., Ltd.;16004;0
Fm Denim snc gte. s.a.;16004;1
Fm Denim s.a.;16004;1
Fm Denim;16004;1
Fm Denim p.c.;16004;1
Intercontinental Export;16005;1
Intercontinental Export Import, Inc.;16005;0
INTERCONTINENTAL EXPORT co. ay;16005;1
Intercontinental Export p.c. ltda ZW;16005;1
Intercontinental Export qmj;16005;1
Continental vzw sicav SZ;16006;1
Continental AG;16006;0
Continental;16006;1
Continental saoc v.o.s.;16006;1
Continental plc.;16006;1
Trans Knights oao da;16007;1
Trans Knights Inc.;16007;0
Trans Knights nl bvba;16007;1
Trans Knights kda CL;16007;1
Trans Knights;16007;1
Feng Performed;16008;1
Feng Performed Qingdao Co., Ltd.;16008;0
Feng Performed Qingdao;16008;1
Feng Performed gie v.o.s. sep;16008;1
Feng Performed Qingdao ltd.;16008;1
K.Pasgaard &;16009;1
K.Pasgaard & suc. de descendants;16009;1
K.Pasgaard & l.p. xk limited;16009;1
K.Pasgaard & Co., Ltd.;16009;0
K.Pasgaard & d.d.;16009;1
Qnb Finansbank DM;16010;1
Qnb Finansbank A.S.;16010;0
Qnb Finansbank b.m.;16010;1
Qnb Finansbank;16010;1
Qnb Finansbank MM;16010;1
Ferolite Jointings Ltd.;16011;0
Ferolite Jointings hb;16011;1
Ferolite Jointings SI;16011;1
Ferolite Jointings KM;16011;1
Ferolite Jointings;16011;1
Tosoh p.l.l.c.;16012;1
Tosoh Usa;16012;0
Tosoh;16012;1
Tosoh Chad;16012;1
Tosoh Liberia;16012;1
Super Bond Adhesives et;16013;1
Super Bond;16013;1
Super Bond Adhesives;16013;1
Super Bond Adhesives Pvt., Ltd.;16013;0
Super Bond Adhesives Dominican Republic;16013;1
Asa H Pritchard Co., Ltd.;16014;0
Asa H Jersey;16014;1
Asa H Pritchard sicav obrt;16014;1
Asa H Pritchard;16014;1
Asa H ps;16014;1
Crown Tyres lp fop;16015;1
Crown Tyres Ltd.;16015;0
CROWN TYRES sp.k. FI;16015;1
Crown Tyres;16015;1
Crown Tyres s.r.l. sicav hb;16015;1
Veeder l.l.p. nl Dominican Republic;16016;1
Veeder;16016;1
Veeder Root;16016;0
Veeder lllp sicav;16016;1
Veeder nl uab;16016;1
Solar Depot Energy S.A. De C.V.;16017;0
Solar Depot Energy;16017;1
Solar Depot xk Austria;16017;1
Solar Depot Energy as oy;16017;1
Solar Depot Energy gesbr;16017;1
Seafood ans kt ab;16018;1
Seafood Exp.;16018;0
Seafood;16018;1
Seafood corp spolka z o.o. Central African Republic;16018;1
Seafood fop p/s;16018;1
Public Special pty. ltd.;16019;1
Public Special Commodities s.a.p.i.;16019;1
PUBLIC SPECIAL COMMODITIES s.a. Cook Islands;16019;1
Public Special Commodities;16019;1
Public Special Commodities Division Inc.;16019;0
Rhino Rugby zat;16020;1
Rhino Rugby ok Central African Republic;16020;1
Rhino Rugby lllp;16020;1
Rhino Rugby;16020;1
Rhino Rugby Ireland Ltd.;16020;0
LULULEMON;16021;1
Lululemon ag;16021;1
Lululemon Usa;16021;0
Lululemon s.p. sp.p. Thailand;16021;1
Lululemon;16021;1
LLC BOSTONLIQ s.a. SC;16022;1
Llc Bostonliq Plasteks;16022;0
Llc Bostonliq;16022;1
Llc Bostonliq et;16022;1
Llc Bostonliq ij;16022;1
Gulf Bank nl cpt;16023;1
Gulf Bank kb;16023;1
Gulf Bank Algeria;16023;0
Gulf Bank;16023;1
Gulf Bank b.v. kda;16023;1
Inmobiliaria Satchmo S. De;16024;1
Inmobiliaria Satchmo S. EE;16024;1
Inmobiliaria Satchmo S. De snc;16024;1
Inmobiliaria Satchmo S. De R.L. De C.V.;16024;0
Inmobiliaria Satchmo S. pllc nl;16024;1
M Metals fie;16025;1
M Metals Gmb H;16025;0
M Metals;16025;1
M Metals p.c. s.r.o.;16025;1
M METALS s.a.p.a. pt Haiti;16025;1
Novatecleon Sa De Cv;16026;0
Novatecleon Sa;16026;1
Novatecleon Sa nl sicav;16026;1
Novatecleon Sa hf.;16026;1
Novatecleon Sa Israel;16026;1
Yangxi Hengda Knife qk pllc;16027;1
Yangxi Hengda Knife And Scissors Mfg. Co., Ltd.;16027;0
Yangxi Hengda Knife And;16027;1
Yangxi Hengda Knife sal;16027;1
Yangxi Hengda KNIFE sa gte.;16027;1
Nishikawa Cooper Llc;16028;0
Nishikawa Cooper co;16028;1
Nishikawa Cooper e.e. aat TR;16028;1
Nishikawa Cooper;16028;1
Nishikawa Cooper ID;16028;1
Ahoo Pai Toos bm IS;16029;1
Ahoo Pai Toos;16029;1
Ahoo Pai Toos LK;16029;1
Ahoo Pai Toos p.c. gte. DJ;16029;1
Ahoo Pai Toos International Loading;16029;0
Al Futtaim gp;16030;1
Al Futtaim;16030;1
AL FUTTAIM 3at inc;16030;1
Al Futtaim s.c.;16030;1
Al Futtaim Motors;16030;0
Samra Hair pllc cpt Guinea;16031;1
Samra Hair And;16031;1
Samra Hair And Wigs Llc;16031;0
Samra Hair unltd secs;16031;1
Samra Hair sicav s.p.;16031;1
CABLE CORPORATION Bhutan;16032;1
Cable Corporation Of Haryana;16032;0
Cable Corporation ses. s.l.n.e.;16032;1
Cable Corporation a.d. t:mi;16032;1
Cable Corporation;16032;1
Petroleos Del Peru;16033;1
Petroleos Del Peru Petroperu Sa;16033;0
Petroleos Del p.l.l.c. sicav;16033;1
Petroleos Del Peru AF;16033;1
Petroleos Del Peru KH;16033;1
Kim Bo Flexible Circuit Shenzhen Co., Ltd.;16034;0
Kim Bo Flexible EG;16034;1
KIM Bo Flexible Hungary;16034;1
Kim Bo Flexible Circuit;16034;1
Kim Bo Flexible Circuit s.a.b.;16034;1
Fortex Fortiflex GF;16035;1
Fortex Fortiflex unlimited snc;16035;1
Fortex Fortiflex Inc. Road;16035;0
Fortex Fortiflex MA;16035;1
Fortex Fortiflex;16035;1
C.H. Robinson Saint Vincent and the Grenadines;16036;1
C.H. Robinson Internat;16036;0
C.H. Robinson private ee;16036;1
C.H. Robinson fa;16036;1
C.H. Robinson;16036;1
Xinji City;16037;1
Xinji City kkt.;16037;1
Xinji City Baodefu Leather;16037;0
Xinji City  i/s sicav Kyrgyzstan;16037;1
Xinji City sa CU;16037;1
Kind Attn Manager;16038;0
Kind Attn;16038;1
Kind Attn koop.;16038;1
Kind Attn unlimited Jamaica;16038;1
KIND ATTN bt. p.c. xxk;16038;1
Tremond Metals Corp;16039;0
Tremond Metals llp snc;16039;1
Tremond Metals kb;16039;1
Tremond Metals s.a.s. p.c. San Marino;16039;1
Tremond Metals;16039;1
SAWEX gmbh & co. kg pte AF;16040;1
Sawex s.p.a.;16040;1
Sawex;16040;0
Sawex ae ses.;16040;1
Sawex nl v.o.s. PL;16040;1
Pt Trelleborg sicav oyj EH;16041;1
Pt Trelleborg Bolivia, Plurinational State of;16041;1
PT TRELLEBORG s.c.s. oy hf.;16041;1
Pt Trelleborg Indonesia;16041;0
Pt Trelleborg;16041;1
Zari pte qk LV;16042;1
Zari;16042;1
Zari pte l.l.p. SB;16042;1
Zari s.c.a. s.k.a. da;16042;1
Zari Ethentic;16042;0
N.M. Zackriah Timor-Leste;16043;1
N.M. Zackriah plc. uab;16043;1
N.M. Zackriah;16043;1
N.M. Zackriah kft. xk og;16043;1
N.M. Zackriah & Co.;16043;0
Toyoshima And sicav Sri Lanka;16044;1
Toyoshima And Co., Ltd.;16044;0
Toyoshima And GT;16044;1
Toyoshima And;16044;1
Toyoshima And nl a spol.;16044;1
Chongqing Hankook Tire scpa;16045;1
Chongqing Hankook Tire;16045;1
Chongqing Hankook ad;16045;1
Chongqing Hankook;16045;1
Chongqing Hankook Tire Co., Ltd.;16045;0
Alpha;16046;1
Alpha gte. s.r.l.;16046;1
Alpha Niroo;16046;0
Alpha gie gie;16046;1
Alpha SJ;16046;1
Swift Cotton Cool;16047;0
Swift Cotton gte. srl. Lao People's Democratic Republic;16047;1
Swift Cotton a.d.;16047;1
Swift Cotton sp Israel;16047;1
Swift Cotton;16047;1
Grupo Interfrio nl l.l.l.p. Guinea-Bissau;16048;1
Grupo Interfrio G.I.S.A.;16048;0
Grupo Interfrio;16048;1
Grupo Interfrio PW;16048;1
Grupo Interfrio ehf. Mexico;16048;1
Privilege Equitations;16049;0
Privilege Cyprus;16049;1
PRIVILEGE vat nl 3at;16049;1
Privilege;16049;1
Privilege AO;16049;1
A. Lava & Son Co.;16050;0
A. Lava &;16050;1
A. Lava bm;16050;1
A. Lava g.m.b.h ab;16050;1
A. Lava & tmi;16050;1
Manitoulin Global;16051;0
Manitoulin sae;16051;1
Manitoulin nyrt. GI;16051;1
Manitoulin;16051;1
MANITOULIN ud;16051;1
Shantan Innovations;16052;1
Shantan Innovations plc. unltd;16052;1
Shantan Innovations Pvt., Ltd.;16052;0
Shantan Innovations esv d.o.o.;16052;1
Shantan Innovations EC;16052;1
Risun Vietnam One sh.a.;16053;1
Risun Vietnam One Member Co.;16053;0
Risun Vietnam One sdn bhd snc Palestine, State of;16053;1
Risun Vietnam One sh.p.k. OM;16053;1
Risun Vietnam One;16053;1
Atomed Cebu;16054;1
Atomed Cebu aat;16054;1
Atomed Cebu Inc.;16054;0
Atomed Cebu nl s.c.s.;16054;1
ATOMED CEBU Niger;16054;1
Plant Right MD;16055;1
Plant Right;16055;1
Plant Right Supply;16055;0
PLANT RIGHT Ethiopia;16055;1
Plant Right ik;16055;1
Paisa Life Design;16056;1
Paisa LIFE oaj private AS;16056;1
Paisa Life Design pte b.v.;16056;1
Paisa Life Design Shenzhen Co., Ltd.;16056;0
Paisa Life GD;16056;1
Skanska Del;16057;1
SKANSKA DEL;16057;1
Skanska Del sp. z o.o. a.d.;16057;1
Skanska Del Peru Sa;16057;0
Skanska Del d.n.o.;16057;1
The Imp. Incharge;16058;0
The Imp.;16058;1
The Imp. aat qk;16058;1
THE IMP.;16058;1
The Imp. sdn. bhd.;16058;1
Rhino Rugby lllp sicav;16059;1
Rhino Rugby;16059;1
Rhino Rugby League;16059;0
Rhino Rugby p.l.l.c. s.a.d.;16059;1
RHINO RUGBY sicav kb BL;16059;1
Kraydenmex Sa;16060;1
KRAYDENMEX SA Nicaragua;16060;1
Kraydenmex Sa De Cv;16060;0
KRAYDENMEX SA sicav lllp;16060;1
Kraydenmex Sa s.n.c.;16060;1
Sportwork;16061;1
Sportwork aj l.l.l.p. limited PR;16061;1
Sportwork U.K.;16061;0
SPORTWORK pte ood;16061;1
Sportwork d.n.o. ses. MC;16061;1
Jindal International l.l.p.;16062;1
Jindal International Fze;16062;0
Jindal International s.c.s. sarl;16062;1
Jindal International;16062;1
Jindal International a.s. gte. NL;16062;1
Tattoo Concept;16063;1
Tattoo Concept Bangladesh;16063;1
Tattoo Concept m.e.p.e. KP;16063;1
TATTOO CONCEPT pllc e.c. qk;16063;1
Tattoo Concept E.I.R.L.;16063;0
Hangzhou Yilisule pte saoc Bouvet Island;16064;1
Hangzhou Yilisule Wire;16064;1
Hangzhou Yilisule Wire Co., Ltd.;16064;0
HANGZHOU YILISULE WIRE ltd;16064;1
Hangzhou Yilisule gie Czechia;16064;1
Almina Minas snc Bangladesh;16065;1
Almina Minas Do;16065;1
Almina Minas llp;16065;1
Almina Minas Do Alentejo S.A.;16065;0
Almina Minas;16065;1
Bailey Joyce;16066;1
BAILEY JOYCE snc l.l.l.p.;16066;1
Bailey Joyce Flcj Code;16066;0
Bailey Joyce zao;16066;1
Bailey Joyce lp xt Northern Mariana Islands;16066;1
Usa Sevens da;16067;1
Usa Sevens gmbh & co. kg;16067;1
Usa Sevens;16067;1
Usa Sevens Angola;16067;1
Usa Sevens Llc;16067;0
Building Adhesives pte spol. s r.o. sem;16068;1
Building Adhesives oy snc;16068;1
Building Adhesives LIMITED;16068;0
Building Adhesives snc esv Svalbard and Jan Mayen;16068;1
Building Adhesives;16068;1
Velumtec Lanka Pvt., Ltd.;16069;0
Velumtec Lanka unltd pllc TN;16069;1
Velumtec Lanka;16069;1
Velumtec Lanka et vof e.u.;16069;1
Velumtec Lanka p.c. snc;16069;1
SEL JFK esv d.o.o.;16070;1
Sel Jfk k.d. e.e. Oman;16070;1
Sel Jfk;16070;1
Sel Jfk uk;16070;1
Sel Jfk Inc.;16070;0
Horka International l.l.l.p. Wallis and Futuna;16071;1
Horka International;16071;1
Horka International gte. qk Netherlands;16071;1
Horka International Bv;16071;0
Horka International Kazakhstan;16071;1
Transworld Integrated Logistek Pvt.;16072;0
Transworld Integrated;16072;1
Transworld Integrated private oaj;16072;1
Transworld Integrated sccl;16072;1
Transworld Integrated ltd.;16072;1
The Walking sicav saoc DK;16073;1
The Walking CX;16073;1
The Walking;16073;1
The Walking Hong Kong;16073;1
The Walking Company;16073;0
Sri Raghupati Jute Mills Ltd.;16074;0
Sri Raghupati GT;16074;1
Sri Raghupati Jute sgr;16074;1
Sri Raghupati Jute l.l.l.p. yoaj Sierra Leone;16074;1
Sri Raghupati Jute;16074;1
Kulmiye Shoes;16075;0
Kulmiye AE;16075;1
Kulmiye sm pte ltd.;16075;1
Kulmiye corp l.l.p. kb;16075;1
Kulmiye;16075;1
Siakomponenta s.c.r.l.;16076;1
Siakomponenta;16076;1
SIAKOMPONENTA;16076;0
Siakomponenta kv. nl;16076;1
Siakomponenta gte. v.o.f.;16076;1
Komponenta, kom. spol.;16077;1
Komponenta, akc. spol. sa;16077;1
Komponenta,;16077;1
Komponenta, c.a.;16077;1
Komponenta, Ao;16077;0
Lafayette Venetian gte. amba;16078;1
Lafayette Venetian s.p.a.;16078;1
Lafayette Venetian;16078;1
Lafayette Venetian SX;16078;1
Lafayette Venetian Blind Inc.;16078;0
Rah Andaz Sanaat Spain;16079;1
Rah Andaz Sanaat sd secs scpa;16079;1
Rah Andaz Sanaat private AW;16079;1
Rah Andaz Sanaat;16079;1
Rah Andaz Sanaat Asia Andish Ltd.;16079;0
C AIR ltd.;16080;1
C Air Customhouse Brokers;16080;0
C Air fie xk NG;16080;1
C Air private nl Russian Federation;16080;1
C Air;16080;1
Fuzhou C & snc esv asa;16081;1
Fuzhou C & Hong Kong;16081;1
Fuzhou C & D Co., Ltd.;16081;0
Fuzhou C & p.l.l.c. l.l.p. Cambodia;16081;1
Fuzhou C &;16081;1
Shahbaz Garments s.c.s. LR;16082;1
Shahbaz Garments Pvt Ltd.;16082;0
Shahbaz Garments Oman;16082;1
Shahbaz Garments zat vzw;16082;1
Shahbaz Garments;16082;1
Corporacion Crearte sia;16083;1
Corporacion Crearte E.I.R.L.;16083;0
CORPORACION CREARTE xxk;16083;1
Corporacion Crearte unltd l.l.l.p. Mali;16083;1
Corporacion Crearte;16083;1
Aeroflex gie BD;16084;1
Aeroflex l.l.l.p. s.f.;16084;1
Aeroflex;16084;1
Aeroflex ooo unltd;16084;1
Aeroflex Usa;16084;0
My Club Gear;16085;0
My Club vzw sa Guyana;16085;1
My Club;16085;1
My Club obrt;16085;1
My Club Saint Barthelemy;16085;1
Dandong Tianguang vof pllc k.v.;16086;1
Dandong Tianguang akc. spol. lllp PW;16086;1
Dandong Tianguang Safety Clothing Co., Ltd.;16086;0
Dandong Tianguang Safety;16086;1
Dandong Tianguang Safety Myanmar;16086;1
Phi sicav vof;16087;1
PHI New Caledonia;16087;1
Phi Promotions;16087;0
PHI p.l.l.c. mbh & co. kg;16087;1
Phi;16087;1
Sportsfactory Consulting Ltd.;16088;0
Sportsfactory Consulting FK;16088;1
Sportsfactory Consulting l.l.p. pt;16088;1
Sportsfactory Consulting corporation;16088;1
Sportsfactory Consulting;16088;1
Shree Monarch sp.j. vof;16089;1
Shree Monarch AZ;16089;1
Shree Monarch;16089;1
Shree Monarch ooo SZ;16089;1
Shree Monarch Ltd.;16089;0
Walker Brothers plc ltd.;16090;1
Walker Brothers Inc.;16090;0
Walker Brothers lllp pllc Kazakhstan;16090;1
Walker Brothers;16090;1
Walker Brothers ep BJ;16090;1
Evermore International sae;16091;1
Evermore International l.l.l.p. inc;16091;1
Evermore International Co., Lt;16091;0
Evermore International;16091;1
Evermore International ltd;16091;1
Putian Buwei Footwear Co., Ltd.;16092;0
Putian Buwei sicav sdn bhd;16092;1
PUTIAN BUWEI FOOTWEAR plc.;16092;1
Putian Buwei p.l.l.c.;16092;1
Putian Buwei Footwear;16092;1
The Bonnot uab llc;16093;1
The Bonnot ik;16093;1
The Bonnot Co.;16093;0
The Bonnot;16093;1
The Bonnot Saint Martin (French part);16093;1
Leisurelink Aust Pty Ltd.;16094;0
Leisurelink Aust BY;16094;1
Leisurelink Aust ses. private Colombia;16094;1
Leisurelink Aust s.a.a.;16094;1
Leisurelink Aust;16094;1
Lanka Development NetworkPvt Ltd.;16095;0
Lanka Development a spol. pt ab;16095;1
Lanka Development pte p.l.l.c. KN;16095;1
Lanka Development;16095;1
Lanka Development d.n.o. pte;16095;1
Cheng Zhan Qingyuan pllc p/s kd;16096;1
Cheng Zhan Qingyuan Footwear Co., Ltd.;16096;0
Cheng Zhan Qingyuan pllc p.l.l.c. CN;16096;1
Cheng ZHAN ltd.;16096;1
Cheng Zhan Qingyuan;16096;1
J M Aruba;16097;1
J M MD;16097;1
J M;16097;1
J M Rodgers;16097;0
J M pte ltd. Lebanon;16097;1
Spor Dunyasi Dis Tic A.S;16098;0
Spor Dunyasi Dis;16098;1
Spor Dunyasi Dis s. de r.l. vof stg;16098;1
Spor Dunyasi Dis sal;16098;1
Spor Dunyasi nl nl;16098;1
Blair Llc;16099;0
Blair;16099;1
Blair co. inc.;16099;1
Blair mchj;16099;1
Blair p.l.l.c. corp TL;16099;1
Oec Group Chicago;16100;0
Oec Group incorporated nyrt.;16100;1
Oec Group koop.;16100;1
Oec Group;16100;1
Oec Group bhd.;16100;1
Nanhai Fuhe llc aat;16101;1
Nanhai Fuhe Toys Co., Ltd.;16101;0
Nanhai Fuhe s.k.a. pllc Thailand;16101;1
Nanhai Fuhe United States Minor Outlying Islands;16101;1
Nanhai Fuhe Toys;16101;1
ZULUAGA RAMIREZ Chad;16102;1
Zuluaga Ramirez;16102;1
Zuluaga Ramirez s.f. kgaa CR;16102;1
Zuluaga Ramirez l.l.l.p. sicav Belize;16102;1
Zuluaga Ramirez Carlos David;16102;0
Hennessy International;16103;1
Hennessy International obrt Zimbabwe;16103;1
Hennessy International Inc.;16103;0
Hennessy International lllp gte.;16103;1
Hennessy International sicav sasu;16103;1
Paceway Global e.c. d.o.o.e.l. Fiji;16104;1
Paceway Global Llc;16104;0
Paceway Global;16104;1
Paceway Global FJ;16104;1
Paceway Global Bolivia, Plurinational State of;16104;1
Kabat Tyre oaj;16105;1
Kabat Tyre Spolka Z Ograniczona Odpowiedzialnoscia;16105;0
Kabat Tyre Spolka;16105;1
Kabat Tyre Spolka IO;16105;1
Kabat Tyre Spolka sa;16105;1
Huynh Phuong nl lllp e.g.;16106;1
Huynh Phuong Ethiopia;16106;1
Huynh Phuong s.c.r.l.;16106;1
Huynh Phuong;16106;1
Huynh Phuong Co., Ltd.;16106;0
Paramjyoti Movers g.m.b.h snc HU;16107;1
Paramjyoti Movers Pvt., Ltd.;16107;0
Paramjyoti Movers Bosnia and Herzegovina;16107;1
Paramjyoti Movers e.c. vzw;16107;1
Paramjyoti Movers;16107;1
Royal Agenciamentos De Cargas Ltda Epp;16108;0
Royal Agenciamentos De MF;16108;1
Royal Agenciamentos De;16108;1
Royal Agenciamentos oaj;16108;1
Royal Agenciamentos sicav kb;16108;1
Dominion Nuclear snc gte. Taiwan, Province of China;16109;1
Dominion Nuclear;16109;1
Dominion Nuclear cpt cic;16109;1
Dominion Nuclear Ct Inc.;16109;0
DOMINION NUCLEAR s.c.p.a Haiti;16109;1
Toyota pllc ses.;16110;1
Toyota Burundi;16110;0
Toyota ltda. lllp Sao Tome and Principe;16110;1
Toyota nl qk;16110;1
Toyota;16110;1
Invipint nl gte.;16111;1
Invipint;16111;1
Invipint inc nl DZ;16111;1
Invipint s.a.s.;16111;1
Invipint S.A.C.I;16111;0
Nike Ihm Niger;16112;1
Nike Ihm sae;16112;1
Nike Ihm;16112;1
Nike Ihm Inc.;16112;0
Nike Ihm vzw l.l.p. GH;16112;1
Sun Fast International Llc;16113;0
Sun Fast llp s.p. Nepal;16113;1
Sun Fast pty. ltd. fop;16113;1
Sun Fast kb;16113;1
Sun Fast;16113;1
Amorim Cork l.l.l.p. sicav sae;16114;1
Amorim Cork Composites Sa;16114;0
Amorim Cork plc. bt. ltda;16114;1
Amorim Cork;16114;1
Amorim Cork LR;16114;1
Aden Dahir sicav s.r.l.;16115;1
Aden Dahir Alin;16115;0
Aden Dahir Portugal;16115;1
Aden Dahir;16115;1
Aden Dahir p.l.l.c.;16115;1
Metro Index Garments Inc.;16116;0
Metro Index nl vof s.a.r.l.;16116;1
Metro Index lllp ps;16116;1
Metro Index;16116;1
Metro Index SK;16116;1
Sifa lllp s.p. VU;16117;1
Sifa sicav pte NA;16117;1
Sifa Tahiti;16117;0
Sifa;16117;1
Sifa Cayman Islands;16117;1
Shiv Shakti Agri t:mi saog;16118;1
Shiv Shakti Agri Pvt., Ltd.;16118;0
Shiv Shakti Agri sicav GN;16118;1
Shiv Shakti Agri;16118;1
Shiv Shakti Agri gte. private;16118;1
Nexus Petrochem;16119;1
Nexus Petrochem akc. spol. s.a. RE;16119;1
Nexus Petrochem gie;16119;1
Nexus Petrochem Pvt., Ltd.;16119;0
Nexus Petrochem Zambia;16119;1
Ebrahim Ahmed PY;16120;1
Ebrahim Ahmed unltd;16120;1
Ebrahim Ahmed Al Watari;16120;0
Ebrahim Ahmed;16120;1
Ebrahim Ahmed 3at xk;16120;1
Biofilm s.c.s.;16121;1
BIOFILM;16121;1
Biofilm S.A.;16121;0
Biofilm;16121;1
Biofilm s.a. Portugal;16121;1
Earth Ocean s.a.s. l.l.l.p.;16122;1
Earth Ocean nl s.a.p.a. BA;16122;1
Earth Ocean Llc;16122;0
Earth Ocean yoaj sprl;16122;1
Earth Ocean;16122;1
Cerveceria Cuauhtemoc;16123;1
Cerveceria Cuauhtemoc saoc;16123;1
Cerveceria Cuauhtemoc esv a.d. KG;16123;1
Cerveceria Cuauhtemoc Pakistan;16123;1
Cerveceria Cuauhtemoc Moctezuma;16123;0
Zhaoqing Xie Da Footwear Co., Ltd.;16124;0
Zhaoqing Xie Da;16124;1
Zhaoqing Xie fie xk Greece;16124;1
Zhaoqing Xie Da p.l.l.c. pt;16124;1
Zhaoqing Xie Da llp;16124;1
Hule Y Silicon pte pte SH;16125;1
Hule Y Silicon S.A. De C.V.;16125;0
Hule Y Silicon;16125;1
Hule Y Silicon kv. pte India;16125;1
Hule Y Silicon Trinidad and Tobago;16125;1
Svizz One;16126;1
Svizz One private ME;16126;1
Svizz One scop;16126;1
Svizz One sp.k. ultd.;16126;1
Svizz One Corporation Ltd.;16126;0
Pronacu e.u.;16127;1
Pronacu;16127;1
Pronacu s.a.;16127;1
Pronacu Ltda;16127;0
Pronacu xk unltd;16127;1
A No. gie gte. Bahamas;16128;1
A No. Xianxia Road;16128;0
A No. pty. ltd. oyj HM;16128;1
A No.;16128;1
A No. BM;16128;1
Intl Co.For gie xt Cameroon;16129;1
Intl Co.For sdn. bhd. Antigua and Barbuda;16129;1
Intl Co.For;16129;1
Intl Co.For Extraction Oil;16129;0
Intl Co.For sca Macao;16129;1
Boelter fie ij 3at;16130;1
Boelter ses.;16130;1
Boelter Pewaukee;16130;0
Boelter;16130;1
Boelter ay nl;16130;1
Gomma Dominicana p.c. nl Tonga;16131;1
Gomma Dominicana Andorra;16131;1
Gomma Dominicana;16131;1
Gomma Dominicana scs;16131;1
Gomma Dominicana Inc.;16131;0
Vc Freight kgaa s.a.a.;16132;1
Vc Freight Forwarding;16132;0
Vc Freight Congo;16132;1
VC FREIGHT koop.;16132;1
Vc Freight;16132;1
Yobel Scm nl;16133;1
Yobel Scm f.m.b.a.;16133;1
Yobel Scm unltd p.l.l.c.;16133;1
Yobel Scm Costume Jewelry S.A.;16133;0
Yobel Scm Costume;16133;1
Klingeran Gasket Monaco;16134;1
Klingeran Gasket Mfg. Co.;16134;0
Klingeran Gasket kgaa vzw Uzbekistan;16134;1
Klingeran Gasket akc. spol.;16134;1
Klingeran Gasket;16134;1
Psc unltd nl s.a.;16135;1
PSC gie unlimited;16135;1
